"Estado","% Ocupación"
"Ciudad de México","84.67"
"México","78.26"
"Hidalgo","67.78"
"Guanajuato","67.78"
"Baja California","64.72"
"Nuevo León","59.93"
"Sonora","51.48"
"Durango","47.09"
"Querétaro","45.36"
"Morelos","43.85"
"Coahuila de Zaragoza","43.41"
"Zacatecas","39.43"
"Aguascalientes","38.51"
"Oaxaca","36.29"
"Puebla","35.92"
"Jalisco","30.47"
"Guerrero","29.45"
"Nayarit","28.85"
"Michoacán de Ocampo","28.78"
"Tabasco","25.76"
"Chihuahua","25.68"
"Tlaxcala","25.53"
"Veracruz de Ignacio de La Llave","22.81"
"Tamaulipas","20.49"
"Baja California Sur","19.70"
"San Luis Potosí","18.77"
"Sinaloa","17.59"
"Colima","17.01"
"Quintana Roo","16.71"
"Yucatán","9.57"
"Chiapas","7.43"
"Campeche","3.63"
