"Estado","% Ocupación"
"Ciudad de México","68.90"
"Baja California","63.06"
"México","59.82"
"Aguascalientes","57.57"
"Zacatecas","50.32"
"Querétaro","48.31"
"Nuevo León","47.52"
"Tlaxcala","42.74"
"Hidalgo","40.21"
"Sonora","39.80"
"Durango","39.58"
"Oaxaca","38.68"
"Tabasco","36.91"
"Coahuila de Zaragoza","32.00"
"San Luis Potosí","30.99"
"Jalisco","29.68"
"Guanajuato","26.70"
"Morelos","25.92"
"Baja California Sur","24.87"
"Puebla","23.21"
"Chihuahua","22.39"
"Michoacán de Ocampo","22.26"
"Veracruz de Ignacio de La Llave","20.78"
"Sinaloa","19.46"
"Guerrero","16.90"
"Yucatán","15.34"
"Tamaulipas","12.69"
"Colima","9.89"
"Quintana Roo","8.57"
"Nayarit","6.74"
"Chiapas","3.04"
"Campeche","2.29"
