"Estado","% Ocupación"
"Puebla","30.18"
"Morelos","26.96"
"Ciudad de México","24.92"
"Guerrero","23.39"
"México","22.89"
"Durango","20.90"
"Oaxaca","20.87"
"Chihuahua","20.05"
"Querétaro","19.69"
"Hidalgo","17.78"
"Sonora","17.61"
"Baja California Sur","17.32"
"Aguascalientes","16.82"
"Michoacán de Ocampo","15.16"
"Tabasco","14.50"
"Sinaloa","14.20"
"Quintana Roo","13.10"
"Nuevo León","12.74"
"Tamaulipas","12.51"
"Tlaxcala","12.16"
"Veracruz de Ignacio de La Llave","12.15"
"Colima","11.52"
"Zacatecas","11.34"
"Nayarit","10.90"
"Yucatán","10.68"
"Jalisco","9.69"
"Guanajuato","8.45"
"San Luis Potosí","7.36"
"Baja California","6.71"
"Coahuila de Zaragoza","5.08"
"Chiapas","3.59"
"Campeche","2.96"
