"Estado","% Ocupación"
"Ciudad de México","36.64"
"Puebla","33.25"
"México","28.52"
"Morelos","28.10"
"Durango","27.87"
"Oaxaca","26.15"
"Tlaxcala","25.66"
"Querétaro","24.51"
"Hidalgo","21.66"
"Guerrero","21.11"
"Tabasco","20.03"
"Nuevo León","18.58"
"Veracruz de Ignacio de La Llave","18.37"
"Baja California Sur","17.95"
"Michoacán de Ocampo","15.77"
"Colima","15.31"
"Sonora","14.72"
"Chihuahua","14.70"
"Sinaloa","13.66"
"Tamaulipas","13.17"
"Aguascalientes","12.78"
"Yucatán","11.66"
"Quintana Roo","11.64"
"Jalisco","11.61"
"Nayarit","11.40"
"Guanajuato","10.90"
"Zacatecas","9.58"
"San Luis Potosí","8.79"
"Baja California","6.78"
"Coahuila de Zaragoza","5.57"
"Chiapas","3.20"
"Campeche","2.06"
