"Estado","% Ocupación"
"Ciudad de México","89.38"
"México","83.61"
"Hidalgo","79.54"
"Puebla","77.85"
"Guanajuato","77.60"
"Nuevo León","77.16"
"Morelos","76.03"
"Nayarit","75.74"
"Guerrero","68.44"
"Querétaro","61.49"
"Veracruz de Ignacio de La Llave","53.32"
"Michoacán de Ocampo","52.73"
"Jalisco","52.25"
"Baja California Sur","50.53"
"Oaxaca","49.64"
"Zacatecas","47.42"
"Sonora","45.34"
"Aguascalientes","44.32"
"Tlaxcala","44.20"
"Colima","42.42"
"Coahuila de Zaragoza","40.21"
"Baja California","39.98"
"San Luis Potosí","39.18"
"Sinaloa","37.95"
"Durango","35.02"
"Tabasco","28.33"
"Quintana Roo","27.83"
"Tamaulipas","26.95"
"Chihuahua","21.42"
"Yucatán","13.86"
"Chiapas","12.52"
"Campeche","6.46"
