"Estado","% Ocupación"
"Tlaxcala","100.00"
"Veracruz de Ignacio de La Llave","73.59"
"Querétaro","73.52"
"Ciudad de México","73.19"
"México","65.50"
"Oaxaca","64.70"
"Sonora","63.63"
"Sinaloa","63.52"
"Nuevo León","63.13"
"Baja California","58.06"
"Colima","57.14"
"Michoacán de Ocampo","54.54"
"Yucatán","54.38"
"San Luis Potosí","54.28"
"Puebla","51.56"
"Tabasco","48.61"
"Durango","44.11"
"Guerrero","43.95"
"Guanajuato","42.30"
"Quintana Roo","39.18"
"Chiapas","38.57"
"Aguascalientes","38.09"
"Tamaulipas","37.96"
"Morelos","37.50"
"Chihuahua","36.70"
"Zacatecas","31.25"
"Jalisco","31.15"
"Coahuila de Zaragoza","22.22"
"Hidalgo","17.07"
"Campeche","14.81"
"Baja California Sur","7.69"
"Nayarit","0.00"
