"Estado","% Ocupación"
"Tlaxcala","87.50"
"Querétaro","77.41"
"Tamaulipas","72.54"
"Zacatecas","68.29"
"Nuevo León","68.24"
"Yucatán","65.78"
"Ciudad de México","64.25"
"Durango","60.00"
"Aguascalientes","58.82"
"Veracruz de Ignacio de La Llave","49.29"
"Oaxaca","44.08"
"Quintana Roo","42.69"
"San Luis Potosí","42.30"
"Baja California","41.81"
"Tabasco","41.77"
"México","41.32"
"Michoacán de Ocampo","40.00"
"Puebla","39.53"
"Jalisco","38.88"
"Sinaloa","38.46"
"Guanajuato","36.36"
"Hidalgo","36.04"
"Coahuila de Zaragoza","35.71"
"Chihuahua","35.00"
"Colima","34.78"
"Morelos","32.09"
"Sonora","29.33"
"Guerrero","23.00"
"Chiapas","20.00"
"Baja California Sur","20.00"
"Campeche","12.82"
"Nayarit","9.67"
