"Estado","% Ocupación"
"Ciudad de México","51.31"
"Oaxaca","44.16"
"Tabasco","42.68"
"México","39.38"
"Querétaro","39.16"
"Tlaxcala","32.50"
"Colima","32.50"
"Aguascalientes","32.32"
"Hidalgo","31.27"
"Nuevo León","29.01"
"Yucatán","27.65"
"San Luis Potosí","27.09"
"Veracruz de Ignacio de La Llave","25.87"
"Chihuahua","25.64"
"Michoacán de Ocampo","25.35"
"Jalisco","23.89"
"Puebla","22.08"
"Zacatecas","21.01"
"Sinaloa","20.83"
"Morelos","20.32"
"Guanajuato","16.62"
"Baja California Sur","16.43"
"Durango","16.42"
"Guerrero","15.83"
"Baja California","15.58"
"Nayarit","15.38"
"Coahuila de Zaragoza","14.33"
"Tamaulipas","11.98"
"Quintana Roo","9.21"
"Chiapas","7.89"
"Sonora","7.66"
"Campeche","5.97"
