"Estado","% Ocupación"
"Querétaro","71.87"
"Aguascalientes","68.00"
"Nuevo León","63.15"
"Ciudad de México","59.08"
"Yucatán","53.33"
"Baja California","51.54"
"Durango","46.55"
"Chihuahua","42.10"
"Oaxaca","38.88"
"Veracruz de Ignacio de La Llave","36.66"
"Puebla","36.00"
"Jalisco","34.04"
"Michoacán de Ocampo","33.33"
"México","32.73"
"Zacatecas","32.25"
"Guerrero","32.14"
"Tamaulipas","31.40"
"Sinaloa","29.41"
"Tabasco","27.77"
"Quintana Roo","27.38"
"Tlaxcala","25.00"
"San Luis Potosí","22.85"
"Hidalgo","20.61"
"Colima","20.00"
"Guanajuato","19.26"
"Sonora","18.51"
"Coahuila de Zaragoza","13.63"
"Morelos","11.25"
"Baja California Sur","6.66"
"Chiapas","6.57"
"Campeche","4.34"
"Nayarit","0.00"
