"Estado","% Ocupación"
"Ciudad de México","70.24"
"México","62.25"
"Guerrero","58.72"
"Chiapas","56.05"
"Tabasco","55.30"
"Baja California","51.66"
"Morelos","48.15"
"Hidalgo","47.28"
"Nayarit","42.28"
"Puebla","41.75"
"Sinaloa","41.02"
"Veracruz de Ignacio de La Llave","39.92"
"Tlaxcala","38.97"
"Quintana Roo","34.71"
"Sonora","33.57"
"Oaxaca","32.33"
"Querétaro","27.60"
"Colima","27.19"
"Yucatán","26.48"
"Coahuila de Zaragoza","23.51"
"Chihuahua","22.69"
"Nuevo León","19.71"
"Guanajuato","15.93"
"Michoacán de Ocampo","15.54"
"Campeche","15.38"
"Jalisco","15.31"
"Zacatecas","13.17"
"Tamaulipas","12.62"
"Aguascalientes","11.54"
"Baja California Sur","11.42"
"Durango","11.38"
"San Luis Potosí","9.36"
