"Estado","% Ocupación"
"Ciudad de México","59.89"
"Sinaloa","40.00"
"Veracruz de Ignacio de La Llave","37.50"
"Aguascalientes","33.33"
"Morelos","31.25"
"Yucatán","25.00"
"Chihuahua","25.00"
"México","16.25"
"Guerrero","13.33"
"Oaxaca","12.00"
"Michoacán de Ocampo","11.42"
"Sonora","11.11"
"Tlaxcala","9.09"
"Puebla","9.09"
"Jalisco","8.51"
"Nuevo León","6.89"
"Guanajuato","4.34"
"Querétaro","4.00"
"Tamaulipas","0.00"
"Nayarit","0.00"
"Tabasco","0.00"
"San Luis Potosí","0.00"
"Hidalgo","0.00"
"Chiapas","0.00"
"Campeche","0.00"
"Durango","0.00"
"Colima","0.00"
"Zacatecas","0.00"
"Baja California Sur","0.00"
"Baja California","0.00"
"Quintana Roo","0.00"
"Coahuila de Zaragoza","0.00"
