"Estado","% Ocupación"
"Tlaxcala","100.00"
"México","85.22"
"Ciudad de México","83.53"
"Querétaro","80.55"
"Zacatecas","75.75"
"Nuevo León","74.07"
"Puebla","64.58"
"Durango","62.29"
"Morelos","62.00"
"Yucatán","61.11"
"Tabasco","58.33"
"Oaxaca","56.14"
"Aguascalientes","55.23"
"Jalisco","50.86"
"Hidalgo","50.00"
"Sonora","48.38"
"Michoacán de Ocampo","47.61"
"Guanajuato","47.57"
"Sinaloa","43.47"
"Coahuila de Zaragoza","39.28"
"Baja California","38.09"
"Tamaulipas","35.92"
"Veracruz de Ignacio de La Llave","32.88"
"Chihuahua","29.16"
"Quintana Roo","27.90"
"San Luis Potosí","24.00"
"Guerrero","20.00"
"Chiapas","12.12"
"Campeche","3.12"
"Colima","0.00"
"Baja California Sur","0.00"
"Nayarit","0.00"
