"Estado","% Ocupación"
"Querétaro","77.14"
"Yucatán","68.29"
"Ciudad de México","60.51"
"México","53.17"
"Puebla","37.62"
"Tabasco","35.29"
"Michoacán de Ocampo","33.33"
"Oaxaca","31.86"
"Aguascalientes","31.03"
"Chihuahua","30.52"
"Durango","28.57"
"Tamaulipas","27.18"
"Sinaloa","25.89"
"Veracruz de Ignacio de La Llave","24.03"
"San Luis Potosí","23.17"
"Morelos","22.85"
"Nuevo León","22.57"
"Guerrero","21.81"
"Jalisco","20.59"
"Sonora","20.00"
"Hidalgo","19.60"
"Quintana Roo","16.00"
"Zacatecas","15.00"
"Baja California","13.63"
"Guanajuato","13.23"
"Tlaxcala","12.50"
"Coahuila de Zaragoza","10.20"
"Chiapas","7.93"
"Colima","6.66"
"Campeche","3.33"
"Nayarit","0.00"
"Baja California Sur","0.00"
