"Estado","% Ocupación"
"Ciudad de México","57.65"
"Puebla","52.66"
"México","51.87"
"Morelos","43.77"
"Oaxaca","38.25"
"Querétaro","36.98"
"Guerrero","36.13"
"Hidalgo","35.30"
"Guanajuato","32.70"
"Michoacán de Ocampo","32.25"
"Tlaxcala","32.17"
"Nuevo León","30.53"
"Veracruz de Ignacio de La Llave","29.78"
"Durango","25.81"
"Colima","25.00"
"Jalisco","24.69"
"Baja California Sur","24.19"
"Zacatecas","22.38"
"Sinaloa","22.19"
"Aguascalientes","21.75"
"Sonora","19.68"
"Quintana Roo","18.75"
"Nayarit","18.64"
"Tabasco","17.40"
"San Luis Potosí","16.07"
"Tamaulipas","13.78"
"Yucatán","13.44"
"Chihuahua","13.09"
"Coahuila de Zaragoza","11.70"
"Baja California","9.55"
"Chiapas","6.57"
"Campeche","4.17"
