"Estado","% Ocupación"
"Quintana Roo","32.39"
"Baja California Sur","25.84"
"Tamaulipas","22.88"
"Tabasco","21.89"
"Nuevo León","21.54"
"Durango","21.34"
"Sonora","20.66"
"Nayarit","19.81"
"Baja California","17.53"
"Chihuahua","16.84"
"Ciudad de México","16.00"
"Colima","15.70"
"Yucatán","15.69"
"Sinaloa","14.79"
"Veracruz de Ignacio de La Llave","13.54"
"México","12.51"
"Oaxaca","12.27"
"Guerrero","12.03"
"Michoacán de Ocampo","11.40"
"Jalisco","11.12"
"Puebla","11.03"
"Hidalgo","10.87"
"Zacatecas","10.06"
"Coahuila de Zaragoza","9.84"
"Aguascalientes","9.75"
"Morelos","9.13"
"Tlaxcala","8.97"
"Querétaro","7.97"
"Campeche","4.69"
"Guanajuato","4.25"
"San Luis Potosí","3.98"
"Chiapas","3.64"
