"Estado","% Ocupación"
"Ciudad de México","60.82"
"Baja California","49.39"
"México","45.59"
"Sinaloa","43.82"
"Quintana Roo","34.21"
"Tabasco","27.27"
"Veracruz de Ignacio de La Llave","22.38"
"Hidalgo","21.37"
"Guerrero","20.54"
"Morelos","20.00"
"Oaxaca","20.00"
"Puebla","15.42"
"Chiapas","12.30"
"Baja California Sur","11.76"
"Tlaxcala","11.53"
"Colima","11.36"
"Campeche","9.75"
"San Luis Potosí","8.79"
"Aguascalientes","8.06"
"Yucatán","8.00"
"Guanajuato","7.14"
"Nuevo León","7.12"
"Michoacán de Ocampo","6.89"
"Coahuila de Zaragoza","6.81"
"Zacatecas","6.25"
"Durango","5.26"
"Querétaro","4.78"
"Chihuahua","4.41"
"Tamaulipas","4.14"
"Jalisco","3.19"
"Sonora","2.41"
"Nayarit","1.61"
