"Estado","% Ocupación"
"Zacatecas","89.47"
"Ciudad de México","76.21"
"Durango","72.30"
"Querétaro","69.44"
"Aguascalientes","67.85"
"Nuevo León","59.83"
"Yucatán","52.94"
"México","49.09"
"Baja California","48.31"
"Chihuahua","46.80"
"Sinaloa","43.52"
"Jalisco","42.21"
"Hidalgo","41.55"
"Coahuila de Zaragoza","38.33"
"Tabasco","37.83"
"Tlaxcala","37.50"
"Oaxaca","35.64"
"Guanajuato","34.86"
"Michoacán de Ocampo","34.09"
"Veracruz de Ignacio de La Llave","33.57"
"Morelos","30.00"
"Tamaulipas","29.66"
"San Luis Potosí","26.96"
"Sonora","24.48"
"Puebla","21.27"
"Quintana Roo","16.09"
"Guerrero","15.85"
"Baja California Sur","11.11"
"Colima","5.26"
"Chiapas","3.03"
"Campeche","2.94"
"Nayarit","0.00"
