"Estado","% Ocupación"
"Zacatecas","78.57"
"Querétaro","75.00"
"Tlaxcala","75.00"
"Durango","65.62"
"Ciudad de México","65.17"
"Nuevo León","64.76"
"Tamaulipas","60.65"
"Aguascalientes","58.13"
"Veracruz de Ignacio de La Llave","53.69"
"Yucatán","53.19"
"Baja California","52.52"
"Oaxaca","51.16"
"Michoacán de Ocampo","44.44"
"México","43.49"
"Jalisco","39.67"
"Colima","39.13"
"Puebla","37.80"
"Coahuila de Zaragoza","37.77"
"Quintana Roo","37.03"
"Chihuahua","36.58"
"Sinaloa","31.39"
"Tabasco","30.92"
"San Luis Potosí","29.90"
"Hidalgo","28.91"
"Guanajuato","28.57"
"Morelos","27.50"
"Sonora","24.17"
"Guerrero","23.40"
"Chiapas","20.54"
"Baja California Sur","17.94"
"Campeche","10.00"
"Nayarit","3.33"
