"Estado","% Ocupación"
"Nayarit","100.00"
"Zacatecas","94.28"
"Veracruz de Ignacio de La Llave","78.46"
"Querétaro","75.00"
"Nuevo León","73.33"
"Ciudad de México","72.34"
"Tabasco","67.33"
"Yucatán","66.17"
"Oaxaca","63.44"
"Sinaloa","62.88"
"Tamaulipas","57.97"
"México","57.55"
"Quintana Roo","54.87"
"Baja California","54.20"
"Colima","53.84"
"Durango","53.33"
"Tlaxcala","50.00"
"Puebla","49.20"
"Baja California Sur","48.38"
"Sonora","46.37"
"San Luis Potosí","45.34"
"Aguascalientes","42.59"
"Coahuila de Zaragoza","40.00"
"Guanajuato","38.77"
"Guerrero","34.82"
"Jalisco","33.99"
"Chiapas","33.09"
"Hidalgo","32.29"
"Michoacán de Ocampo","30.76"
"Chihuahua","27.16"
"Morelos","20.00"
"Campeche","15.78"
