"Estado","% Ocupación"
"Ciudad de México","85.87"
"México","79.59"
"Nuevo León","67.49"
"Baja California","64.59"
"Tlaxcala","54.31"
"Hidalgo","52.26"
"Tabasco","48.17"
"Querétaro","47.25"
"Jalisco","43.47"
"Sonora","41.94"
"Aguascalientes","41.62"
"Oaxaca","39.63"
"Puebla","38.36"
"Durango","38.05"
"Coahuila de Zaragoza","37.95"
"Morelos","36.06"
"San Luis Potosí","35.02"
"Zacatecas","32.73"
"Guanajuato","31.84"
"Michoacán de Ocampo","31.25"
"Sinaloa","27.68"
"Baja California Sur","27.52"
"Veracruz de Ignacio de La Llave","24.72"
"Guerrero","24.29"
"Colima","21.56"
"Nayarit","17.50"
"Tamaulipas","17.02"
"Yucatán","16.97"
"Quintana Roo","16.48"
"Chihuahua","15.55"
"Chiapas","10.03"
"Campeche","2.32"
