"Estado","% Ocupación"
"Nayarit","100.00"
"Querétaro","67.64"
"Ciudad de México","50.56"
"Zacatecas","50.00"
"Tabasco","44.44"
"México","39.42"
"Puebla","38.33"
"Aguascalientes","34.48"
"Yucatán","34.28"
"Sinaloa","30.39"
"Durango","28.57"
"Veracruz de Ignacio de La Llave","28.48"
"Chihuahua","26.31"
"Oaxaca","25.00"
"Hidalgo","23.63"
"Guerrero","22.91"
"Tamaulipas","19.79"
"Jalisco","18.36"
"San Luis Potosí","18.29"
"Michoacán de Ocampo","15.62"
"Sonora","15.49"
"Morelos","15.38"
"Nuevo León","15.11"
"Guanajuato","12.04"
"Quintana Roo","11.86"
"Baja California","11.62"
"Coahuila de Zaragoza","7.27"
"Campeche","6.06"
"Chiapas","3.50"
"Tlaxcala","0.00"
"Colima","0.00"
"Baja California Sur","0.00"
