"Estado","% Ocupación"
"Ciudad de México","58.26"
"Puebla","53.79"
"México","52.04"
"Morelos","48.69"
"Hidalgo","39.21"
"Oaxaca","38.97"
"Querétaro","37.06"
"Guerrero","36.96"
"Guanajuato","36.73"
"Durango","32.85"
"Veracruz de Ignacio de La Llave","32.07"
"Michoacán de Ocampo","31.69"
"Nuevo León","29.90"
"Baja California Sur","27.30"
"Colima","26.69"
"Aguascalientes","25.90"
"Jalisco","25.80"
"Nayarit","23.65"
"Zacatecas","23.64"
"Tlaxcala","23.43"
"Sonora","23.06"
"Sinaloa","22.33"
"Quintana Roo","21.06"
"Tabasco","17.74"
"San Luis Potosí","16.23"
"Tamaulipas","15.78"
"Coahuila de Zaragoza","13.78"
"Baja California","13.35"
"Chihuahua","12.50"
"Yucatán","12.12"
"Chiapas","6.04"
"Campeche","3.34"
