"Estado","% Ocupación"
"Ciudad de México","34.48"
"Puebla","28.26"
"Morelos","27.62"
"México","27.27"
"Durango","25.50"
"Oaxaca","23.50"
"Tlaxcala","22.51"
"Querétaro","22.14"
"Guerrero","21.15"
"Baja California Sur","20.83"
"Sonora","20.10"
"Hidalgo","19.17"
"Tabasco","17.32"
"Chihuahua","16.73"
"Veracruz de Ignacio de La Llave","16.61"
"Aguascalientes","16.51"
"Michoacán de Ocampo","16.45"
"Nuevo León","13.84"
"Tamaulipas","13.34"
"Sinaloa","13.26"
"Zacatecas","12.80"
"Nayarit","12.00"
"Quintana Roo","10.88"
"Colima","10.23"
"Jalisco","10.14"
"Yucatán","10.11"
"Guanajuato","9.23"
"San Luis Potosí","8.61"
"Baja California","6.54"
"Coahuila de Zaragoza","5.01"
"Chiapas","2.87"
"Campeche","1.40"
