"Estado","% Ocupación"
"Tlaxcala","100.00"
"Ciudad de México","89.75"
"Nuevo León","87.36"
"México","85.09"
"Morelos","81.81"
"Querétaro","81.08"
"Zacatecas","68.42"
"Tabasco","66.66"
"Oaxaca","65.00"
"Puebla","63.00"
"Yucatán","56.41"
"Aguascalientes","56.04"
"Jalisco","53.16"
"Guanajuato","51.61"
"Durango","51.35"
"Hidalgo","51.25"
"Baja California","50.00"
"Coahuila de Zaragoza","50.00"
"Tamaulipas","48.91"
"Sinaloa","46.31"
"Veracruz de Ignacio de La Llave","43.65"
"Chihuahua","41.34"
"Sonora","41.07"
"Michoacán de Ocampo","35.00"
"Quintana Roo","33.33"
"Guerrero","31.76"
"San Luis Potosí","31.57"
"Baja California Sur","22.22"
"Colima","20.00"
"Campeche","20.00"
"Nayarit","12.90"
"Chiapas","8.33"
