"Estado","% Ocupación"
"Ciudad de México","39.52"
"México","31.44"
"Oaxaca","28.88"
"Sinaloa","27.81"
"Baja California","27.01"
"Baja California Sur","25.71"
"Morelos","25.30"
"Durango","24.13"
"Nayarit","22.58"
"Coahuila de Zaragoza","21.62"
"Chihuahua","20.20"
"Guerrero","19.32"
"Puebla","19.07"
"Hidalgo","18.86"
"Quintana Roo","13.26"
"Campeche","12.90"
"Tamaulipas","9.75"
"Sonora","9.52"
"Michoacán de Ocampo","7.91"
"Veracruz de Ignacio de La Llave","7.66"
"San Luis Potosí","7.09"
"Yucatán","7.02"
"Querétaro","6.40"
"Aguascalientes","5.55"
"Nuevo León","5.18"
"Chiapas","5.12"
"Tabasco","4.68"
"Guanajuato","4.40"
"Jalisco","4.37"
"Zacatecas","4.05"
"Tlaxcala","2.77"
"Colima","0.00"
