"Estado","% Ocupación"
"Quintana Roo","25.07"
"Durango","22.22"
"Puebla","20.32"
"Chihuahua","18.96"
"Guerrero","16.76"
"Tabasco","16.34"
"Morelos","15.82"
"Ciudad de México","15.49"
"Zacatecas","15.06"
"Aguascalientes","14.48"
"Hidalgo","13.35"
"Oaxaca","13.23"
"Michoacán de Ocampo","13.16"
"México","12.98"
"Baja California Sur","12.69"
"Baja California","11.26"
"Tamaulipas","11.25"
"Nuevo León","10.97"
"Yucatán","10.82"
"Sinaloa","10.51"
"Veracruz de Ignacio de La Llave","9.92"
"Querétaro","8.84"
"Sonora","8.71"
"Nayarit","8.41"
"Chiapas","8.04"
"Tlaxcala","6.93"
"Colima","6.56"
"Jalisco","6.47"
"San Luis Potosí","5.29"
"Guanajuato","4.99"
"Coahuila de Zaragoza","4.72"
"Campeche","2.50"
