"Estado","% Ocupación"
"Tlaxcala","100.00"
"Zacatecas","90.47"
"Ciudad de México","89.55"
"México","82.79"
"Querétaro","80.55"
"Nuevo León","79.84"
"Tabasco","76.00"
"Michoacán de Ocampo","64.00"
"Puebla","62.76"
"Oaxaca","60.00"
"Durango","56.57"
"Aguascalientes","55.67"
"Coahuila de Zaragoza","55.00"
"Jalisco","51.25"
"Morelos","50.90"
"Yucatán","45.94"
"Hidalgo","45.90"
"Guanajuato","45.63"
"Sinaloa","39.13"
"Sonora","37.14"
"Veracruz de Ignacio de La Llave","35.82"
"Tamaulipas","32.96"
"San Luis Potosí","32.91"
"Baja California","31.81"
"Guerrero","29.03"
"Chihuahua","20.89"
"Quintana Roo","19.76"
"Baja California Sur","11.11"
"Colima","10.00"
"Campeche","6.66"
"Chiapas","3.33"
"Nayarit","3.33"
