"Estado","% Ocupación"
"Tlaxcala","100.00"
"Ciudad de México","86.21"
"Zacatecas","86.11"
"México","81.90"
"Querétaro","81.08"
"Tabasco","66.26"
"Nuevo León","64.83"
"Puebla","63.15"
"Yucatán","58.33"
"Morelos","58.18"
"Aguascalientes","56.19"
"Oaxaca","54.09"
"Durango","53.22"
"Hidalgo","50.74"
"Baja California","50.00"
"Jalisco","45.68"
"Guanajuato","45.63"
"Sinaloa","45.45"
"Sonora","44.06"
"Coahuila de Zaragoza","34.48"
"Veracruz de Ignacio de La Llave","33.84"
"Michoacán de Ocampo","27.50"
"Tamaulipas","26.43"
"Chihuahua","24.81"
"San Luis Potosí","24.71"
"Quintana Roo","23.88"
"Guerrero","20.00"
"Baja California Sur","11.11"
"Chiapas","3.33"
"Campeche","3.03"
"Colima","0.00"
"Nayarit","0.00"
