"Estado","% Ocupación"
"Baja California Sur","50.00"
"Ciudad de México","28.22"
"Guerrero","21.05"
"Sinaloa","20.98"
"México","17.60"
"Oaxaca","12.50"
"Quintana Roo","9.87"
"Baja California","7.21"
"Hidalgo","6.89"
"Nayarit","6.25"
"Chihuahua","5.88"
"Aguascalientes","4.16"
"Campeche","4.00"
"Yucatán","3.92"
"Querétaro","3.84"
"Tlaxcala","3.84"
"Jalisco","3.80"
"Michoacán de Ocampo","3.55"
"Puebla","3.52"
"Veracruz de Ignacio de La Llave","3.30"
"Sonora","3.12"
"Guanajuato","3.06"
"Coahuila de Zaragoza","2.04"
"Tabasco","1.85"
"Zacatecas","1.56"
"San Luis Potosí","1.22"
"Nuevo León","0.60"
"Durango","0.00"
"Tamaulipas","0.00"
"Chiapas","0.00"
"Morelos","0.00"
"Colima","0.00"
