"Estado","% Ocupación"
"Zacatecas","78.57"
"Tlaxcala","75.00"
"Querétaro","75.00"
"Ciudad de México","65.57"
"Nuevo León","64.66"
"Yucatán","61.36"
"Tamaulipas","57.24"
"Durango","56.06"
"Aguascalientes","50.00"
"Veracruz de Ignacio de La Llave","48.12"
"Baja California","47.42"
"Chihuahua","44.18"
"México","40.35"
"Puebla","39.08"
"Michoacán de Ocampo","38.29"
"Quintana Roo","36.25"
"Jalisco","36.08"
"Oaxaca","32.38"
"Guanajuato","29.35"
"Guerrero","26.88"
"Morelos","26.25"
"San Luis Potosí","25.71"
"Tabasco","25.00"
"Sinaloa","25.00"
"Hidalgo","20.35"
"Coahuila de Zaragoza","19.67"
"Sonora","17.18"
"Colima","16.66"
"Baja California Sur","15.78"
"Chiapas","10.00"
"Campeche","7.50"
"Nayarit","0.00"
