"Estado","% Ocupación"
"Tabasco","28.07"
"Chihuahua","27.98"
"Ciudad de México","25.17"
"Yucatán","23.60"
"Quintana Roo","18.80"
"Baja California Sur","17.36"
"Aguascalientes","16.42"
"Baja California","16.34"
"Michoacán de Ocampo","16.11"
"Oaxaca","15.26"
"Puebla","14.80"
"Colima","14.28"
"Tamaulipas","12.50"
"Zacatecas","11.32"
"Sonora","11.25"
"Sinaloa","10.50"
"Nayarit","10.37"
"Guerrero","10.20"
"México","10.15"
"Querétaro","9.81"
"Tlaxcala","9.67"
"San Luis Potosí","9.58"
"Nuevo León","9.01"
"Jalisco","8.58"
"Hidalgo","8.57"
"Coahuila de Zaragoza","7.94"
"Veracruz de Ignacio de La Llave","7.75"
"Durango","6.93"
"Chiapas","6.06"
"Morelos","5.62"
"Campeche","4.38"
"Guanajuato","2.86"
