"Estado","% Ocupación"
"Ciudad de México","76.98"
"México","73.02"
"Morelos","72.87"
"Puebla","66.99"
"Guanajuato","63.74"
"Hidalgo","62.80"
"Guerrero","58.64"
"Nuevo León","54.86"
"Oaxaca","51.66"
"Querétaro","49.42"
"Nayarit","47.05"
"Michoacán de Ocampo","45.92"
"Baja California Sur","44.60"
"Jalisco","40.71"
"Veracruz de Ignacio de La Llave","40.50"
"Colima","40.41"
"Durango","35.54"
"Aguascalientes","35.51"
"Tlaxcala","33.90"
"Zacatecas","33.33"
"Sonora","33.03"
"Sinaloa","32.08"
"San Luis Potosí","31.61"
"Quintana Roo","25.18"
"Baja California","23.83"
"Coahuila de Zaragoza","23.33"
"Tabasco","22.27"
"Tamaulipas","21.86"
"Chihuahua","15.32"
"Yucatán","14.50"
"Chiapas","10.63"
"Campeche","3.70"
