"Estado","% Ocupación"
"Sinaloa","64.86"
"Baja California","58.12"
"México","58.05"
"Ciudad de México","55.86"
"Guerrero","36.73"
"Oaxaca","35.65"
"Veracruz de Ignacio de La Llave","32.33"
"Chiapas","31.96"
"Tlaxcala","30.76"
"Puebla","29.91"
"Tabasco","26.54"
"Quintana Roo","24.80"
"Hidalgo","22.15"
"Querétaro","18.47"
"Morelos","17.43"
"Campeche","16.66"
"Chihuahua","16.41"
"Nayarit","16.17"
"Yucatán","15.56"
"Colima","14.63"
"Sonora","13.18"
"San Luis Potosí","13.18"
"Guanajuato","11.44"
"Michoacán de Ocampo","10.52"
"Nuevo León","10.19"
"Aguascalientes","8.47"
"Baja California Sur","8.16"
"Durango","8.10"
"Tamaulipas","6.73"
"Coahuila de Zaragoza","6.52"
"Jalisco","5.91"
"Zacatecas","4.34"
