"Estado","% Ocupación"
"Ciudad de México","84.47"
"México","78.52"
"Guanajuato","67.44"
"Nuevo León","67.09"
"Hidalgo","66.31"
"Baja California","62.31"
"Sonora","53.83"
"Querétaro","51.76"
"Morelos","44.55"
"Durango","43.97"
"Coahuila de Zaragoza","41.26"
"Puebla","39.78"
"Zacatecas","36.32"
"Michoacán de Ocampo","35.91"
"Oaxaca","35.58"
"Jalisco","32.14"
"Aguascalientes","29.26"
"Guerrero","27.76"
"Veracruz de Ignacio de La Llave","27.30"
"Nayarit","27.16"
"Tlaxcala","26.24"
"Tamaulipas","25.75"
"Baja California Sur","23.88"
"Tabasco","23.29"
"Chihuahua","21.78"
"Quintana Roo","21.52"
"San Luis Potosí","21.34"
"Sinaloa","19.43"
"Colima","19.07"
"Yucatán","9.90"
"Chiapas","4.69"
"Campeche","2.82"
