"Estado","% Ocupación"
"Querétaro","67.64"
"Yucatán","40.00"
"Zacatecas","38.88"
"Michoacán de Ocampo","35.71"
"Chihuahua","33.68"
"Aguascalientes","32.75"
"México","32.03"
"Ciudad de México","31.77"
"Tabasco","27.86"
"Oaxaca","26.37"
"Guerrero","23.33"
"Tamaulipas","22.88"
"Quintana Roo","20.00"
"Nuevo León","19.95"
"Sinaloa","18.69"
"Durango","18.30"
"Sonora","18.18"
"Puebla","17.11"
"Veracruz de Ignacio de La Llave","16.44"
"Jalisco","16.37"
"Guanajuato","12.34"
"Baja California","11.62"
"San Luis Potosí","7.79"
"Campeche","6.45"
"Chiapas","6.34"
"Coahuila de Zaragoza","6.25"
"Morelos","4.28"
"Hidalgo","4.25"
"Nayarit","0.00"
"Colima","0.00"
"Tlaxcala","0.00"
"Baja California Sur","0.00"
