"Estado","% Ocupación"
"Zacatecas","88.23"
"Tlaxcala","87.50"
"Ciudad de México","82.26"
"Coahuila de Zaragoza","78.94"
"Aguascalientes","75.00"
"Durango","73.01"
"Querétaro","72.22"
"México","63.68"
"Nuevo León","61.69"
"Yucatán","55.55"
"Oaxaca","50.00"
"Hidalgo","48.10"
"Sonora","47.69"
"Puebla","43.24"
"Jalisco","41.22"
"Sinaloa","40.65"
"Chihuahua","38.51"
"Veracruz de Ignacio de La Llave","38.40"
"Michoacán de Ocampo","36.36"
"Tamaulipas","30.92"
"San Luis Potosí","30.68"
"Guanajuato","30.39"
"Morelos","29.57"
"Baja California","29.26"
"Tabasco","25.00"
"Quintana Roo","20.58"
"Guerrero","19.51"
"Baja California Sur","11.11"
"Colima","8.00"
"Campeche","4.87"
"Chiapas","4.54"
"Nayarit","0.00"
