"Estado","% Ocupación"
"Ciudad de México","61.15"
"Sinaloa","57.74"
"Baja California","47.80"
"México","43.81"
"Tlaxcala","29.16"
"Quintana Roo","28.57"
"Veracruz de Ignacio de La Llave","24.18"
"Oaxaca","23.33"
"Morelos","23.25"
"Tabasco","22.89"
"Guerrero","20.68"
"Hidalgo","18.51"
"Yucatán","13.49"
"Chiapas","12.98"
"Puebla","12.78"
"Baja California Sur","11.76"
"Colima","11.62"
"San Luis Potosí","10.18"
"Querétaro","9.14"
"Aguascalientes","9.09"
"Nuevo León","8.66"
"Guanajuato","8.38"
"Coahuila de Zaragoza","7.54"
"Chihuahua","7.51"
"Michoacán de Ocampo","7.19"
"Sonora","5.51"
"Tamaulipas","4.97"
"Campeche","4.83"
"Nayarit","4.65"
"Durango","3.63"
"Jalisco","3.08"
"Zacatecas","1.49"
