"Estado","% Ocupación"
"Puebla","49.77"
"Ciudad de México","48.65"
"Morelos","43.15"
"México","42.69"
"Oaxaca","38.82"
"Querétaro","38.48"
"Guerrero","28.31"
"Michoacán de Ocampo","27.27"
"Nuevo León","26.80"
"Tabasco","24.22"
"Veracruz de Ignacio de La Llave","23.72"
"Hidalgo","23.68"
"Colima","22.75"
"Guanajuato","21.59"
"Aguascalientes","21.19"
"Jalisco","18.31"
"Sinaloa","18.31"
"Baja California Sur","18.29"
"Tlaxcala","17.85"
"Nayarit","16.10"
"Durango","13.48"
"San Luis Potosí","13.46"
"Zacatecas","12.87"
"Chihuahua","12.81"
"Sonora","12.40"
"Tamaulipas","11.95"
"Yucatán","11.81"
"Quintana Roo","10.80"
"Coahuila de Zaragoza","8.24"
"Baja California","7.97"
"Chiapas","4.27"
"Campeche","4.18"
