"Estado","% Ocupación"
"Yucatán","68.57"
"Querétaro","65.62"
"Michoacán de Ocampo","41.17"
"Tabasco","40.00"
"Zacatecas","38.88"
"México","36.13"
"Chihuahua","34.44"
"Ciudad de México","31.76"
"Aguascalientes","31.57"
"Oaxaca","27.47"
"Durango","26.98"
"Nuevo León","24.53"
"Guerrero","24.44"
"Puebla","24.06"
"Tamaulipas","23.71"
"Sinaloa","20.90"
"Quintana Roo","18.66"
"Veracruz de Ignacio de La Llave","18.30"
"Jalisco","16.96"
"Baja California","14.28"
"Guanajuato","12.90"
"Sonora","12.00"
"Chiapas","11.32"
"Hidalgo","8.06"
"San Luis Potosí","6.41"
"Campeche","6.25"
"Colima","5.26"
"Coahuila de Zaragoza","3.63"
"Morelos","2.85"
"Baja California Sur","0.00"
"Nayarit","0.00"
"Tlaxcala","0.00"
