"Estado","% Ocupación"
"Baja California","62.62"
"Nuevo León","55.26"
"Tabasco","52.19"
"México","51.92"
"Ciudad de México","51.39"
"Sinaloa","51.29"
"Sonora","48.30"
"Puebla","46.31"
"Veracruz de Ignacio de La Llave","44.53"
"Tlaxcala","43.41"
"Guerrero","43.29"
"Tamaulipas","36.84"
"Yucatán","35.20"
"Oaxaca","33.89"
"Quintana Roo","32.83"
"Querétaro","31.68"
"San Luis Potosí","29.16"
"Jalisco","27.99"
"Nayarit","27.19"
"Aguascalientes","26.49"
"Durango","26.31"
"Colima","24.69"
"Zacatecas","23.93"
"Coahuila de Zaragoza","23.68"
"Morelos","23.07"
"Chiapas","22.70"
"Guanajuato","19.94"
"Hidalgo","19.57"
"Campeche","18.78"
"Chihuahua","18.10"
"Baja California Sur","17.79"
"Michoacán de Ocampo","13.14"
