"Estado","% Ocupación"
"Colima","100.00"
"Ciudad de México","73.66"
"Tlaxcala","71.42"
"México","68.93"
"Baja California","63.09"
"Veracruz de Ignacio de La Llave","57.54"
"Morelos","57.14"
"Oaxaca","54.54"
"Guerrero","51.42"
"Quintana Roo","42.85"
"Sinaloa","42.85"
"Hidalgo","42.85"
"Puebla","40.90"
"Querétaro","37.50"
"Tabasco","33.82"
"Yucatán","33.33"
"Chiapas","28.94"
"Michoacán de Ocampo","23.07"
"Chihuahua","21.62"
"Coahuila de Zaragoza","18.75"
"Guanajuato","18.42"
"Campeche","17.64"
"Tamaulipas","16.27"
"Jalisco","14.75"
"Sonora","14.28"
"San Luis Potosí","13.15"
"Nuevo León","12.94"
"Aguascalientes","11.11"
"Durango","9.75"
"Zacatecas","5.26"
"Baja California Sur","0.00"
"Nayarit","0.00"
