"Estado","% Ocupación"
"Ciudad de México","57.54"
"Veracruz de Ignacio de La Llave","33.33"
"Morelos","29.41"
"Aguascalientes","28.57"
"Yucatán","23.52"
"Puebla","19.23"
"Tlaxcala","16.66"
"México","16.33"
"Chihuahua","15.00"
"Michoacán de Ocampo","11.42"
"Sonora","11.11"
"Querétaro","11.11"
"Quintana Roo","11.11"
"Jalisco","8.51"
"Nuevo León","8.00"
"Guerrero","7.14"
"Oaxaca","7.14"
"Guanajuato","4.34"
"Tamaulipas","0.00"
"Nayarit","0.00"
"Coahuila de Zaragoza","0.00"
"Colima","0.00"
"Tabasco","0.00"
"Sinaloa","0.00"
"Hidalgo","0.00"
"Chiapas","0.00"
"San Luis Potosí","0.00"
"Campeche","0.00"
"Durango","0.00"
"Zacatecas","0.00"
"Baja California Sur","0.00"
"Baja California","0.00"
