"Estado","% Ocupación"
"Ciudad de México","43.59"
"Quintana Roo","40.65"
"México","36.00"
"Baja California","31.97"
"Morelos","29.41"
"Coahuila de Zaragoza","27.33"
"Sinaloa","26.23"
"Tlaxcala","23.80"
"Nayarit","23.52"
"Hidalgo","22.72"
"Guerrero","22.50"
"Durango","20.00"
"Tabasco","19.28"
"Baja California Sur","17.96"
"Sonora","14.76"
"Chiapas","14.63"
"Chihuahua","14.18"
"Yucatán","11.16"
"Michoacán de Ocampo","10.38"
"Veracruz de Ignacio de La Llave","9.33"
"San Luis Potosí","9.03"
"Puebla","8.20"
"Oaxaca","7.90"
"Tamaulipas","7.69"
"Zacatecas","6.66"
"Aguascalientes","6.42"
"Jalisco","6.30"
"Guanajuato","5.56"
"Querétaro","5.35"
"Nuevo León","4.50"
"Campeche","3.44"
"Colima","1.77"
