"Estado","% Ocupación"
"Ciudad de México","51.72"
"Puebla","48.95"
"México","44.71"
"Querétaro","43.69"
"Morelos","42.71"
"Oaxaca","34.90"
"Guerrero","31.06"
"Hidalgo","28.45"
"Nuevo León","28.03"
"Aguascalientes","26.68"
"Guanajuato","26.07"
"Michoacán de Ocampo","25.49"
"Tabasco","24.20"
"Veracruz de Ignacio de La Llave","24.03"
"Durango","21.61"
"Colima","20.79"
"Jalisco","20.61"
"Nayarit","19.34"
"Sinaloa","17.91"
"Baja California Sur","17.45"
"Tlaxcala","16.19"
"San Luis Potosí","15.68"
"Quintana Roo","13.40"
"Chihuahua","13.13"
"Tamaulipas","12.92"
"Yucatán","12.69"
"Sonora","12.41"
"Coahuila de Zaragoza","12.14"
"Zacatecas","10.10"
"Baja California","7.06"
"Chiapas","5.51"
"Campeche","4.69"
