"Estado","% Ocupación"
"Tlaxcala","100.00"
"Ciudad de México","91.05"
"México","83.17"
"Nuevo León","80.70"
"Querétaro","80.55"
"Morelos","72.66"
"Oaxaca","68.05"
"Tabasco","66.99"
"Puebla","61.38"
"Zacatecas","60.00"
"Aguascalientes","58.33"
"Yucatán","57.50"
"Durango","52.70"
"Baja California","51.25"
"Jalisco","50.11"
"Hidalgo","50.00"
"Guanajuato","49.46"
"San Luis Potosí","48.33"
"Sinaloa","45.74"
"Tamaulipas","42.60"
"Veracruz de Ignacio de La Llave","42.38"
"Coahuila de Zaragoza","40.00"
"Chihuahua","36.36"
"Guerrero","35.95"
"Michoacán de Ocampo","34.14"
"Sonora","33.33"
"Quintana Roo","30.58"
"Baja California Sur","22.22"
"Nayarit","19.35"
"Campeche","15.15"
"Colima","14.28"
"Chiapas","8.33"
