"Estado","% Ocupación"
"Ciudad de México","70.85"
"Baja California","62.40"
"México","61.24"
"Zacatecas","54.36"
"Aguascalientes","53.90"
"Querétaro","46.76"
"Hidalgo","46.24"
"Nuevo León","46.20"
"Sonora","41.45"
"Tlaxcala","40.76"
"Durango","40.19"
"Tabasco","32.86"
"Oaxaca","32.04"
"Coahuila de Zaragoza","31.95"
"Jalisco","31.69"
"San Luis Potosí","30.73"
"Morelos","27.27"
"Guanajuato","26.81"
"Baja California Sur","26.70"
"Puebla","24.30"
"Michoacán de Ocampo","23.20"
"Chihuahua","20.44"
"Sinaloa","20.00"
"Veracruz de Ignacio de La Llave","20.00"
"Guerrero","15.13"
"Yucatán","12.06"
"Tamaulipas","11.74"
"Quintana Roo","10.33"
"Colima","7.86"
"Nayarit","7.22"
"Chiapas","4.18"
"Campeche","2.85"
