"Estado","% Ocupación"
"Chihuahua","73.09"
"Nuevo León","62.38"
"Durango","60.51"
"Coahuila de Zaragoza","58.15"
"Ciudad de México","47.40"
"Nayarit","42.69"
"México","38.82"
"Hidalgo","38.20"
"Colima","35.12"
"Zacatecas","31.17"
"Guerrero","30.54"
"Aguascalientes","30.34"
"Baja California","28.55"
"Querétaro","28.52"
"Oaxaca","26.43"
"Sinaloa","25.17"
"Michoacán de Ocampo","24.42"
"Jalisco","24.13"
"Guanajuato","24.07"
"Veracruz de Ignacio de La Llave","23.23"
"San Luis Potosí","21.80"
"Puebla","20.81"
"Sonora","19.63"
"Quintana Roo","19.04"
"Baja California Sur","16.60"
"Tamaulipas","16.12"
"Tabasco","14.86"
"Morelos","14.50"
"Yucatán","13.43"
"Tlaxcala","12.66"
"Campeche","4.16"
"Chiapas","3.28"
