"Estado","% Ocupación"
"Querétaro","71.87"
"Ciudad de México","62.89"
"Zacatecas","60.00"
"Michoacán de Ocampo","55.76"
"Nuevo León","54.80"
"Durango","54.09"
"Tamaulipas","50.00"
"Aguascalientes","50.00"
"Tlaxcala","50.00"
"Puebla","46.80"
"Quintana Roo","46.00"
"Yucatán","43.10"
"Chihuahua","42.69"
"Coahuila de Zaragoza","40.00"
"Veracruz de Ignacio de La Llave","39.31"
"Guerrero","39.28"
"Baja California","38.46"
"México","35.57"
"San Luis Potosí","32.03"
"Oaxaca","31.25"
"Jalisco","30.72"
"Tabasco","26.51"
"Sinaloa","26.26"
"Hidalgo","25.60"
"Guanajuato","22.93"
"Colima","16.66"
"Sonora","16.43"
"Morelos","11.53"
"Baja California Sur","11.11"
"Campeche","9.75"
"Chiapas","9.09"
"Nayarit","6.66"
