"Estado","% Ocupación"
"Nuevo León","62.77"
"Nayarit","59.90"
"Hidalgo","52.62"
"Colima","46.87"
"Ciudad de México","45.72"
"Veracruz de Ignacio de La Llave","40.52"
"Coahuila de Zaragoza","39.70"
"Aguascalientes","39.37"
"Puebla","38.65"
"Durango","38.24"
"Zacatecas","37.57"
"Michoacán de Ocampo","37.32"
"México","37.04"
"Tamaulipas","34.21"
"Morelos","32.22"
"Sinaloa","32.06"
"Yucatán","31.63"
"Guanajuato","31.45"
"Baja California","31.03"
"Querétaro","28.24"
"Baja California Sur","28.23"
"Oaxaca","27.94"
"San Luis Potosí","27.03"
"Chihuahua","26.77"
"Quintana Roo","26.63"
"Sonora","26.08"
"Guerrero","25.33"
"Tabasco","24.03"
"Jalisco","23.52"
"Tlaxcala","12.12"
"Chiapas","9.63"
"Campeche","9.07"
