"Estado","% Ocupación"
"Nuevo León","49.14"
"Ciudad de México","41.82"
"Nayarit","40.00"
"Colima","38.86"
"México","34.86"
"Hidalgo","34.54"
"Guerrero","32.29"
"Michoacán de Ocampo","32.19"
"Veracruz de Ignacio de La Llave","31.80"
"Coahuila de Zaragoza","30.27"
"Puebla","29.75"
"Durango","28.31"
"Oaxaca","27.37"
"Guanajuato","24.63"
"Tamaulipas","24.25"
"Chihuahua","24.08"
"Sinaloa","23.68"
"Querétaro","23.11"
"Jalisco","22.76"
"Zacatecas","22.38"
"San Luis Potosí","22.28"
"Baja California Sur","21.33"
"Morelos","21.07"
"Aguascalientes","19.32"
"Baja California","18.75"
"Tabasco","18.45"
"Quintana Roo","18.19"
"Sonora","18.18"
"Yucatán","16.68"
"Tlaxcala","10.80"
"Chiapas","5.06"
"Campeche","4.15"
