"Estado","% Ocupación"
"Baja California","73.26"
"Ciudad de México","72.24"
"México","61.01"
"Nuevo León","52.33"
"Aguascalientes","51.55"
"Zacatecas","47.16"
"Querétaro","46.62"
"Hidalgo","46.55"
"Coahuila de Zaragoza","41.66"
"Tlaxcala","37.79"
"Sonora","37.55"
"Durango","33.62"
"Oaxaca","32.55"
"Tabasco","31.03"
"Jalisco","29.96"
"Guanajuato","29.63"
"Baja California Sur","28.78"
"San Luis Potosí","28.69"
"Sinaloa","26.22"
"Puebla","25.00"
"Morelos","23.93"
"Michoacán de Ocampo","23.41"
"Chihuahua","23.17"
"Yucatán","18.53"
"Veracruz de Ignacio de La Llave","17.47"
"Guerrero","16.36"
"Tamaulipas","14.19"
"Colima","13.48"
"Quintana Roo","11.29"
"Nayarit","5.80"
"Chiapas","4.54"
"Campeche","3.05"
