"Estado","% Ocupación"
"Baja California","75.00"
"Ciudad de México","69.86"
"México","60.71"
"Aguascalientes","56.48"
"Nuevo León","49.12"
"Zacatecas","48.64"
"Hidalgo","47.74"
"Querétaro","44.34"
"Sonora","41.59"
"Coahuila de Zaragoza","40.63"
"Tlaxcala","40.47"
"San Luis Potosí","36.12"
"Durango","35.96"
"Tabasco","32.90"
"Oaxaca","32.75"
"Jalisco","32.13"
"Baja California Sur","29.53"
"Guanajuato","28.96"
"Puebla","25.63"
"Michoacán de Ocampo","24.36"
"Morelos","23.07"
"Chihuahua","22.14"
"Sinaloa","21.75"
"Veracruz de Ignacio de La Llave","17.28"
"Guerrero","15.42"
"Yucatán","13.67"
"Quintana Roo","12.38"
"Tamaulipas","12.11"
"Nayarit","8.02"
"Colima","6.97"
"Chiapas","3.05"
"Campeche","2.80"
