"Estado","% Ocupación"
"Chihuahua","65.72"
"Nuevo León","56.47"
"Durango","56.22"
"Nayarit","51.94"
"Ciudad de México","45.27"
"Coahuila de Zaragoza","44.07"
"Colima","43.50"
"México","39.22"
"Hidalgo","36.31"
"Oaxaca","32.56"
"Zacatecas","31.49"
"Guerrero","29.42"
"Aguascalientes","26.53"
"Michoacán de Ocampo","24.96"
"Veracruz de Ignacio de La Llave","23.24"
"Jalisco","22.79"
"Sinaloa","22.21"
"Querétaro","22.05"
"Puebla","20.98"
"Baja California","20.83"
"Guanajuato","20.03"
"Quintana Roo","19.04"
"Baja California Sur","18.81"
"San Luis Potosí","18.72"
"Tabasco","18.49"
"Tlaxcala","18.32"
"Morelos","17.02"
"Sonora","16.44"
"Tamaulipas","15.74"
"Yucatán","14.59"
"Campeche","5.88"
"Chiapas","3.00"
