"Estado","% Ocupación"
"Aguascalientes","62.22"
"Ciudad de México","53.91"
"Nuevo León","48.90"
"Chihuahua","46.85"
"Zacatecas","40.64"
"Querétaro","38.81"
"Baja California","37.27"
"México","36.28"
"Coahuila de Zaragoza","34.64"
"San Luis Potosí","31.87"
"Durango","31.09"
"Oaxaca","28.93"
"Sonora","26.26"
"Hidalgo","25.32"
"Sinaloa","24.51"
"Jalisco","24.10"
"Puebla","20.39"
"Morelos","18.18"
"Veracruz de Ignacio de La Llave","17.96"
"Guanajuato","17.86"
"Tabasco","16.31"
"Colima","15.95"
"Tamaulipas","15.41"
"Baja California Sur","14.65"
"Michoacán de Ocampo","14.44"
"Guerrero","13.90"
"Nayarit","11.83"
"Yucatán","11.82"
"Tlaxcala","9.83"
"Quintana Roo","8.05"
"Campeche","1.69"
"Chiapas","1.15"
