"Estado","% Ocupación"
"Querétaro","68.75"
"Durango","65.57"
"Ciudad de México","61.70"
"Aguascalientes","57.14"
"Chihuahua","56.43"
"Nuevo León","54.08"
"Baja California","47.25"
"Zacatecas","45.16"
"Tamaulipas","38.18"
"Jalisco","35.85"
"San Luis Potosí","35.57"
"Oaxaca","32.97"
"Guanajuato","32.47"
"Yucatán","32.00"
"Veracruz de Ignacio de La Llave","30.46"
"Sinaloa","30.20"
"México","28.95"
"Quintana Roo","28.78"
"Morelos","28.12"
"Coahuila de Zaragoza","27.86"
"Guerrero","27.67"
"Puebla","25.23"
"Tabasco","25.00"
"Michoacán de Ocampo","23.68"
"Hidalgo","22.68"
"Sonora","21.42"
"Colima","21.05"
"Chiapas","11.11"
"Nayarit","9.37"
"Campeche","0.00"
"Baja California Sur","0.00"
"Tlaxcala","0.00"
