"Estado","% Ocupación"
"Ciudad de México","45.34"
"Baja California","41.48"
"Quintana Roo","34.01"
"México","33.07"
"Sinaloa","26.35"
"Nayarit","25.80"
"Durango","21.78"
"Morelos","19.38"
"Hidalgo","18.88"
"Tabasco","18.13"
"Campeche","17.94"
"Guerrero","16.77"
"Coahuila de Zaragoza","15.27"
"Baja California Sur","14.58"
"Veracruz de Ignacio de La Llave","11.94"
"Tlaxcala","10.46"
"Yucatán","10.33"
"Michoacán de Ocampo","9.87"
"Chihuahua","9.71"
"Sonora","8.08"
"Oaxaca","7.08"
"Aguascalientes","6.30"
"Jalisco","6.10"
"Puebla","5.45"
"Tamaulipas","5.35"
"Chiapas","4.95"
"Zacatecas","4.91"
"San Luis Potosí","4.88"
"Guanajuato","4.65"
"Nuevo León","4.50"
"Colima","2.43"
"Querétaro","1.57"
