"Estado","% Ocupación"
"Quintana Roo","25.83"
"Puebla","20.66"
"Chihuahua","20.59"
"Guerrero","19.43"
"Ciudad de México","19.30"
"Durango","17.85"
"Morelos","17.27"
"Tabasco","15.83"
"México","15.32"
"Querétaro","13.69"
"Hidalgo","12.73"
"Baja California Sur","12.72"
"Zacatecas","12.43"
"Veracruz de Ignacio de La Llave","12.41"
"Aguascalientes","12.23"
"Nayarit","12.14"
"Sinaloa","11.80"
"Nuevo León","11.71"
"Baja California","11.06"
"Tamaulipas","11.05"
"Michoacán de Ocampo","10.89"
"Oaxaca","10.75"
"Yucatán","9.40"
"Sonora","8.77"
"Jalisco","8.17"
"Tlaxcala","6.43"
"Guanajuato","6.36"
"Coahuila de Zaragoza","5.68"
"Chiapas","5.39"
"San Luis Potosí","5.29"
"Colima","2.73"
"Campeche","1.95"
