"Estado","% Ocupación"
"Ciudad de México","31.85"
"Sinaloa","24.28"
"México","19.42"
"Campeche","13.63"
"Baja California Sur","12.50"
"Chihuahua","12.39"
"Tlaxcala","8.51"
"Hidalgo","7.40"
"Chiapas","7.14"
"Guerrero","7.04"
"Yucatán","6.25"
"Coahuila de Zaragoza","6.10"
"Quintana Roo","5.43"
"Veracruz de Ignacio de La Llave","5.34"
"Morelos","5.08"
"Baja California","4.54"
"Michoacán de Ocampo","4.51"
"Nuevo León","3.84"
"Tamaulipas","3.50"
"Nayarit","3.44"
"Zacatecas","3.22"
"Aguascalientes","3.03"
"Puebla","2.73"
"Oaxaca","2.56"
"Colima","2.56"
"Sonora","2.19"
"Jalisco","2.04"
"Tabasco","2.04"
"Guanajuato","1.92"
"Querétaro","1.63"
"Durango","0.00"
"San Luis Potosí","0.00"
