"Estado","% Ocupación"
"Tlaxcala","87.50"
"Querétaro","77.41"
"Tamaulipas","72.89"
"Nuevo León","70.52"
"Zacatecas","69.04"
"Ciudad de México","65.48"
"Aguascalientes","61.36"
"Yucatán","58.82"
"Oaxaca","53.57"
"Durango","50.84"
"Veracruz de Ignacio de La Llave","49.24"
"Coahuila de Zaragoza","45.71"
"Chihuahua","44.70"
"Guanajuato","44.30"
"Quintana Roo","43.42"
"Jalisco","42.47"
"Baja California","42.05"
"México","42.00"
"Puebla","40.69"
"San Luis Potosí","38.59"
"Sinaloa","37.23"
"Hidalgo","36.90"
"Michoacán de Ocampo","36.53"
"Colima","36.36"
"Tabasco","33.55"
"Morelos","28.12"
"Sonora","25.28"
"Guerrero","21.29"
"Chiapas","21.17"
"Baja California Sur","20.00"
"Campeche","12.82"
"Nayarit","6.66"
