"Estado","% Ocupación"
"Durango","76.70"
"Coahuila de Zaragoza","68.37"
"Zacatecas","67.82"
"Ciudad de México","63.94"
"Nuevo León","63.43"
"Chihuahua","63.12"
"Hidalgo","49.57"
"México","45.74"
"Aguascalientes","45.12"
"Guanajuato","43.77"
"Querétaro","38.40"
"Baja California","36.68"
"Sonora","31.46"
"Oaxaca","29.44"
"Nayarit","27.74"
"Guerrero","27.53"
"Michoacán de Ocampo","26.03"
"San Luis Potosí","24.56"
"Puebla","24.50"
"Jalisco","22.66"
"Veracruz de Ignacio de La Llave","22.04"
"Sinaloa","21.35"
"Tamaulipas","19.17"
"Morelos","17.69"
"Baja California Sur","17.22"
"Colima","17.17"
"Quintana Roo","15.17"
"Tabasco","15.01"
"Tlaxcala","12.63"
"Yucatán","11.03"
"Chiapas","3.47"
"Campeche","3.36"
