"Estado","% Ocupación"
"Baja California Sur","100.00"
"Tlaxcala","100.00"
"México","77.30"
"Baja California","69.66"
"Chiapas","68.67"
"Morelos","67.85"
"Ciudad de México","67.47"
"Colima","66.66"
"Querétaro","66.66"
"Guerrero","63.15"
"Puebla","61.90"
"Veracruz de Ignacio de La Llave","56.84"
"Sonora","53.33"
"Oaxaca","52.45"
"Sinaloa","49.31"
"Yucatán","49.12"
"Guanajuato","42.66"
"Quintana Roo","38.18"
"Chihuahua","35.00"
"Coahuila de Zaragoza","35.00"
"Tabasco","34.78"
"San Luis Potosí","33.33"
"Hidalgo","30.55"
"Zacatecas","26.31"
"Nuevo León","25.22"
"Durango","25.00"
"Michoacán de Ocampo","18.75"
"Tamaulipas","18.69"
"Jalisco","16.85"
"Aguascalientes","14.58"
"Campeche","4.34"
"Nayarit","0.00"
