"Estado","% Ocupación"
"México","63.63"
"Ciudad de México","62.09"
"Baja California","54.12"
"Chiapas","46.06"
"Guerrero","43.33"
"Sinaloa","41.50"
"Veracruz de Ignacio de La Llave","36.54"
"Tlaxcala","32.55"
"Oaxaca","30.97"
"Puebla","30.80"
"Tabasco","30.04"
"Hidalgo","24.82"
"Quintana Roo","23.27"
"Yucatán","23.22"
"Sonora","23.03"
"Chihuahua","22.06"
"Querétaro","20.77"
"Nayarit","18.64"
"Colima","18.18"
"Morelos","17.64"
"San Luis Potosí","15.21"
"Aguascalientes","14.75"
"Tamaulipas","14.72"
"Campeche","14.45"
"Coahuila de Zaragoza","13.79"
"Nuevo León","13.54"
"Guanajuato","13.16"
"Michoacán de Ocampo","12.78"
"Durango","10.52"
"Baja California Sur","8.33"
"Jalisco","5.19"
"Zacatecas","4.83"
