"Estado","% Ocupación"
"Chihuahua","22.33"
"Quintana Roo","21.98"
"Tabasco","19.78"
"Yucatán","18.94"
"Aguascalientes","15.66"
"Baja California","14.96"
"Nuevo León","14.86"
"Baja California Sur","14.43"
"Michoacán de Ocampo","13.87"
"Puebla","13.85"
"Colima","13.63"
"Ciudad de México","13.59"
"Tamaulipas","13.33"
"Nayarit","13.22"
"Oaxaca","12.83"
"Guerrero","12.38"
"México","11.41"
"Zacatecas","10.90"
"Sonora","10.60"
"Durango","10.47"
"Veracruz de Ignacio de La Llave","9.97"
"Sinaloa","9.67"
"Querétaro","9.40"
"Tlaxcala","8.57"
"San Luis Potosí","8.48"
"Jalisco","7.49"
"Coahuila de Zaragoza","5.44"
"Campeche","5.35"
"Chiapas","5.03"
"Morelos","4.95"
"Hidalgo","3.64"
"Guanajuato","3.30"
