"Estado","% Ocupación"
"Baja California","64.87"
"México","64.70"
"Ciudad de México","59.37"
"Guerrero","53.33"
"Oaxaca","52.98"
"Puebla","50.72"
"Sonora","50.62"
"Sinaloa","46.78"
"Tlaxcala","46.25"
"Veracruz de Ignacio de La Llave","44.05"
"Tabasco","42.57"
"Chiapas","35.98"
"Querétaro","35.96"
"Morelos","33.65"
"Yucatán","33.11"
"Aguascalientes","32.95"
"Nayarit","31.03"
"Nuevo León","29.03"
"Coahuila de Zaragoza","28.22"
"San Luis Potosí","25.77"
"Jalisco","25.15"
"Campeche","25.00"
"Tamaulipas","24.28"
"Hidalgo","23.94"
"Chihuahua","23.16"
"Colima","20.40"
"Durango","19.58"
"Michoacán de Ocampo","18.23"
"Guanajuato","16.03"
"Zacatecas","15.00"
"Quintana Roo","14.52"
"Baja California Sur","10.43"
